CID,Type,Impact,First Detected,Severity,Component,File,Function,1. ABK_Code_Type,2. ABK_Classification,ABK_Tags,3. ABK_Initial_Triaged,ABK_AutoTriage,Checker,CWE,Comparison,Issue Kind,Last Snapshot Stream,Line Number
26902,Out-of-bounds access,High,07/31/24,Critical,Other,/code/src/xanim/dobj.cpp,DObjCreateDuplicateParts_FindDuplicateBoneAndUpdateLookupTable,Production,False Positive,OVERRUN,2024-12-05,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,643
26920,Out-of-bounds access,High,07/31/24,Critical,Other,/code/src/game_iw9/game/g_utils.cpp,G_Utils_DObjBoneSpacePosToWorld,Production,False Positive,OVERRUN,2024-12-04,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4229
26955,Out-of-bounds access,High,07/31/24,Critical,Other,/code/src/physics/Private/Core/G_PhysicsObject.cpp,G_PhysicsObject_FindBoneIndex,Production,False Positive,OVERRUN,2024-12-05,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,646
26957,Out-of-bounds access,High,07/31/24,Critical,Other,/code/src/lui/LUI_CoD_Weapon.cpp,ClientWeapon_GetRelativeOffsetBetweenOriginAndTag,Production,False Positive,OVERRUN,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,264
26962,Out-of-bounds access,High,07/31/24,Critical,Other,/code/src/gfx/r_universe.cpp,R_Universe_SetMultiTransientCollections,Production,False Positive,OVERRUN,2024-12-11,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2738
26972,Copy into fixed size buffer,Low,07/31/24,Critical,Other,/code/external/dlog/src/dlog/dlog.cpp,DLog_RecordCachedContext,Third Party/Open Source,Unclassified,other,,false,STRING_OVERFLOW,120,Absent,Various,ATVI-CoD-trunk,788
26987,Out-of-bounds access,High,07/31/24,Critical,Other,/code/src/game_iw9/cgame/cg_weapons.cpp,CalculateTagOffset,Production,False Positive,OVERRUN,2024-12-04,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,40793
27025,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/universal/atvi_stb_image.cpp,stbi__parse_huffman_block,Production,Suspicious,OVERRUN,2024-10-30,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,5548
27029,Out-of-bounds write,High,08/01/24,Critical,Other,/code/src/database/db_zones.cpp,DB_Zones_ResetZoneFlag,Production,Suspicious,OVERRUN,2025-04-08,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1725
27031,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/universal/atvi_stb_image.cpp,stbi__parse_huffman_block,Production,Suspicious,OVERRUN,2024-10-30,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
27034,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/database/db_zones.cpp,DB_Zones_UpdateZoneFlagLoadOrder,Production,Suspicious,OVERRUN,2025-04-09,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,385
27036,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/game_iw9/game_sp/g_moving_platforms_sp.cpp,SaveSP_Read,Production,Suspicious,OVERRUN,2025-03-21,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,80
27043,Out-of-bounds write,High,08/01/24,Critical,Other,/code/src/database/db_zones.cpp,DB_Zones_Init,Production,Suspicious,OVERRUN,2025-04-09,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,347
27044,Out-of-bounds write,High,08/01/24,Critical,Other,/code/src/netconststrings/NetConstStrings_dvar.cpp,NetConstStrings_RegisterScriptDvars,Production,Suspicious,OVERRUN,2024-12-03,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,215
27046,Out-of-bounds write,High,08/01/24,Critical,Other,/code/src/qcommon/com_player_data_objectstore.cpp,Com_PlayerData_CacheStatsGroupData,Production,Suspicious,OVERRUN,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,188
27054,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/PatchCollision/PatchCollision_AreaSwap.cpp,PatchCollision_AreaSwap_GetShapeForLoad,Production,Suspicious,OVERRUN,,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,440
27055,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/universal/atvi_stb_image.cpp,stbi__parse_huffman_block,Production,Suspicious,OVERRUN,2024-10-30,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,5538
27056,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/universal/atvi_stb_image.cpp,stbi__parse_huffman_block,Production,Suspicious,OVERRUN,2024-10-30,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
27059,Out-of-bounds write,High,08/01/24,Critical,Other,/code/src/database/db_zones.cpp,DB_Zones_SetZoneFlag,Production,Suspicious,OVERRUN,2025-04-08,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1712
27060,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/game_iw9/game_sp/g_pip_sp.cpp,G_PIP_Read,Production,Suspicious,OVERRUN,2025-03-21,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1145
27063,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/game_iw9/bgame/bg_context_mount_edges.cpp,BG_ContextMount_BuildCandidateFromEdgeId,Production,False Positive,OVERRUN,2025-03-31,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2824
27064,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/game_iw9/game/g_objectives.cpp,G_Objectives_Update,Production,Suspicious,OVERRUN,2025-04-14,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,693
27069,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/game_iw9/cgame/cg_entity_workers.cpp,CG_EntityWorkers_SetEntityWorkChain_r,Production,False Positive,errorChecking,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1201
27072,Out-of-bounds read,High,08/01/24,Critical,Other,/code/src/online/fence_manager.cpp,FenceManager_GetFenceObjectStateName,Test,Unclassified,OVERRUN,2025-04-15,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,1260
27074,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/game_iw9/cgame/cg_event.cpp,CG_Event_PlaySwimFX,Production,False Positive,OVERRUN,2024-12-04,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4380
27075,Out-of-bounds access,High,08/01/24,Critical,Other,/code/src/xanim/nodes/xanimnode_ik_terrain.cpp,XAnimIKTerrain_Calc,Production,False Positive,OVERRUN,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3969
27083,Out-of-bounds access,High,08/23/24,Critical,Other,/vendor/visual_studio/17.14.36119.2/VC/Tools/MSVC/14.44.35207/include/algorithm,any_of,Third Party/Open Source,Unclassified,OVERRUN,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
27089,Out-of-bounds access,High,08/23/24,Critical,Other,/code/src/gfx/r_collision.cpp,R_SphereSurfaces,Production,False Positive,OVERRUN,2024-12-11,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
27093,Out-of-bounds read,High,08/23/24,Critical,Other,/code/src/database/db_binarypatch_load.cpp,DB_BinaryPatch_BeginManifestLoad,Production,Suspicious,OVERRUN,,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,513
27094,Out-of-bounds read,High,08/23/24,Critical,Other,/code/src/database/db_binarypatch_load.cpp,DB_BinaryPatch_BeginManifestLoad,Production,Suspicious,OVERRUN,,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,509
27095,Out-of-bounds access,High,08/23/24,Critical,Other,/code/src/gfx/r_collision.cpp,R_SphereBtndSurfaces,Production,False Positive,OVERRUN,2024-12-11,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,221
27097,Out-of-bounds read,High,08/23/24,Critical,Other,/code/src/game_iw9/cgame/cg_hang.cpp,CG_Hang_PopulateIKTimings,Production,Suspicious,OVERRUN,,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
27112,Out-of-bounds access,High,08/23/24,Critical,Other,/code/src/physics/Private/Core/CG_PhysicsCharacterProxy.cpp,CG_PhysicsCharacterProxy_CreateAuthRagdoll_Immediate,Production,False Positive,errorChecking,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2219
27120,Out-of-bounds access,High,08/23/24,Critical,Other,/code/src/gfx/r_universe.cpp,R_Universe_MergeWorldStaticLights,Production,False Positive,OVERRUN,2024-12-11,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4737
27128,Out-of-bounds access,High,08/23/24,Critical,Other,/code/src/gfx/r_dxr_frontend.cpp,R_DXR_Worker_UpdateStaticLights,Production,False Positive,OVERRUN,2024-12-11,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,5178
27129,Out-of-bounds write,High,08/23/24,Critical,Other,/code/src/gfx/r_add_bsp.cpp,R_EmitGPBspSurfArg,Production,False Positive,OVERRUN,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,351
27169,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/physics/Private/Havok/HavokPhysicsRT_Savegame.cpp,HavokPhysicsRT_LoadInstance,Third Party/Open Source,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1067
27172,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Physics/Physics.cpp,Physics_CreateShapeCylinder,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,639
27174,Out-of-bounds read,High,09/10/24,Critical,Other,/code/src/weather/weather_griddynamic_streamer_tile.inl,Weather_GridDynamic_Tile_Downscale,Production,Suspicious,OVERRUN,2025-04-09,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
27175,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,831
27177,Out-of-bounds read,High,09/10/24,Critical,Other,/code/common/libs/MathCore/MathCore/math_ops.cpp,GetRotatedBounds,Production,False Positive,,2024-10-30,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2511
27178,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeCylinder,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,715
27181,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeCylinder,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,714
27182,Out-of-bounds write,High,09/10/24,Critical,Other,/code/src/weather/weather_griddynamic_streamer_tile.inl,Weather_GridDynamic_Tile_Downscale,Production,Suspicious,OVERRUN,2025-04-09,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
27183,Out-of-bounds read,High,09/10/24,Critical,Other,/code/common/libs/MathCore/MathCore/math_ops.cpp,TMatrixInverse44Safe,Production,False Positive,,2024-10-30,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,4080
27184,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/gfx/r_nlg_atlas.cpp,GetLoadedLightGridHash,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2467
27185,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/client/cl_streaming.cpp,CL_Streaming_GetRequestHash,Production,False Positive,,2025-04-09,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1480
27186,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,832
27188,Out-of-bounds read,High,09/10/24,Critical,Other,/code/common/libs/MathCore/MathCore/math_ops.cpp,GetRotatedBounds,Production,False Positive,,2024-10-30,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2503
27189,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,829
27196,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,817
27198,Out-of-bounds read,High,09/10/24,Critical,Other,/code/common/libs/MathCore/MathCore/math_ops.cpp,GetRotatedBounds,Production,False Positive,,2024-10-30,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2507
27200,Out-of-bounds write,High,09/10/24,Critical,Other,/code/common/libs/MathCore/MathCore/math_ops.cpp,TMatrixInverse44Safe,Production,False Positive,,2025-04-15,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,4101
27205,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,830
27207,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/gfx/r_nlg_atlas.cpp,GetLoadedLightGridHash,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2465
27209,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,818
27211,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/client/cl_streaming.cpp,CL_Streaming_GetRequestHash,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1471
27213,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/client/cl_streaming.cpp,CL_Streaming_GetRequestHash,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1489
27217,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeCylinder,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,716
27220,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/physics/Private/Havok/HavokPhysicsRT_World.cpp,HavokPhysicsRT_InstantiateAssetBodyCylinder,Third Party/Open Source,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2280
27221,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,816
27222,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/gfx/r_nlg_atlas.cpp,GetLoadedLightGridHash,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2466
27223,Out-of-bounds access,High,09/10/24,Critical,Other,/code/common/libs/PhysicsCore/PhysicsCore/Havok/HavokPhysics.cpp,HavokPhysics_CreateShapeConvexHull,Third Party/Open Source,Unclassified,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,819
27227,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/lui/LUI_DataModel.cpp,LUI_Model_PopulatePath,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2005
27228,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/game_iw9/cgame/cg_servercmds.cpp,CG_ServerCmd_VisionSetConfigString,Production,False Positive,,2024-12-03,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1295
27236,Out-of-bounds access,High,09/10/24,Critical,Other,/code/src/gfx/r_nlg_atlas.cpp,GetLoadedLightGridHash,Production,False Positive,,2024-12-12,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,2464
27244,Out-of-bounds read,High,09/11/24,Critical,Other,/code/src/game_iw9/cgame/cg_pose.cpp,CG_Pose_DoBaseOriginController,Production,Suspicious,OVERRUN,2024-12-15,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
27245,Out-of-bounds access,High,09/11/24,Critical,Other,/code/src/game_shared/cgame/vehicles/cg_vehicle_physics.cpp,PhysicsGetBoneLocalMatrix,Production,False Positive,OVERRUN,2024-12-04,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1634
27376,Out-of-bounds access,High,09/27/24,Critical,Other,/code/src/weather/weather_griddynamic.cpp,Weather_GridDynamic_UpdateTiles,Production,Suspicious,index_overrun,2025-04-15,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,382
27377,Out-of-bounds access,High,09/27/24,Critical,Other,/code/src/weather/weather_griddynamic.cpp,Weather_GridDynamic_IsPrecipitating,Production,Suspicious,OVERRUN,2025-04-08,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,466
27382,Out-of-bounds access,High,09/27/24,Critical,Other,/code/src/qcommon/com_storage.cpp,LiveStorage_ClearControllerStorageData,Production,Not Exploitable,cov_sus,2025-04-07,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,1424
27392,Out-of-bounds read,High,09/27/24,Critical,Other,/code/src/game_shared/bgame/common_item/bg_common_item.cpp,BG_CommonItem_CheckIfItemDefHasTag,Production,Suspicious,OVERRUN,2024-11-07,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,797
27396,Out-of-bounds access,High,09/27/24,Critical,Other,/code/src/gfx/r_amd_ffx_security.h,Trust_VerifyEmbeddedSignature,Production,Suspicious,OVERRUN,2024-11-07,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,98
27415,Out-of-bounds read,High,10/02/24,Critical,Other,/code/src/game_iw9/cgame/cg_client_character.cpp,operator (),Production,Suspicious,OVERRUN,2024-10-30,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,2590
27425,Out-of-bounds read,High,10/14/24,Critical,Other,/code/src/game_shared/bgame/bg_ai.cpp,GetAnimMappingEntry,Production,Suspicious,,,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,218
27427,Out-of-bounds access,High,10/14/24,Critical,Other,/code/src/game_iw9/bgame/lwagent/pathtimeline/bg_pathtimeline.cpp,FindPosOnPath,Production,Suspicious,,,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,192
27434,Out-of-bounds access,High,10/16/24,Critical,Other,/code/src/gfx/r_universe.cpp,R_Universe_InitLevelGlobalData,Production,False Positive,,2024-11-07,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,8756
27436,Out-of-bounds read,High,10/16/24,Critical,Other,/code/src/stream/stream_backend_queue.cpp,Stream_BackendQueue_IssueReadInternal,Production,False Positive,,2024-10-30,,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,346
27485,Out-of-bounds write,High,10/21/24,Critical,Other,/code/src/game_iw9/game/ai/ai_interaction_manager.cpp,DynamicInteractionPartitioning_AddInteractionToGrid,Production,Suspicious,,2024-11-05,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,246
27516,Illegal address computation,High,10/21/24,Critical,Other,/code/src/gfx/r_water.cpp,R_Water_DrawWaterMesh_TopDown,Production,False Positive,,2024-11-03,,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,10189
27541,Out-of-bounds access,High,10/30/24,Critical,Other,/code/src/game_shared/bgame/vehicles/bg_vehicle_physics_manager.inl,RecreateElementWithSubType,Production,Suspicious,,2024-10-30,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
27550,Out-of-bounds read,High,10/30/24,Critical,Other,/code/src/game_iw9/bgame/asm/bg_player_asm_util.cpp,BG_PlayerASM_IsTransitionInputClockwise,Production,Suspicious,,2024-10-30,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,3366
27594,Out-of-bounds write,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/huf_compress.c,HUF_readCTable,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,339
27606,Out-of-bounds read,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/zstd_opt.c,ZSTD_litLengthPrice,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,311
27608,Out-of-bounds read,High,11/05/24,Critical,Other,/code/libs/libtomcrypt-1.18/src/hashes/sha1.c,sha1_compress,Third Party/Open Source,Unclassified,,,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,Various
27614,Out-of-bounds access,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/zstd_compress.c,ZSTD_estimateBlockSize_sequences,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,3842
27615,Out-of-bounds write,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/huf_compress.c,HUF_readCTable,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,329
27621,Out-of-bounds access,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/zstd_compress.c,ZSTD_compressStream_generic,Third Party/Open Source,Not Exploitable,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,6099
27634,Out-of-bounds write,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/huf_compress.c,HUF_setMaxHeight,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
27639,Out-of-bounds read,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/zstd_opt.c,ZSTD_insertBtAndGetAllMatches,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,649
27643,Out-of-bounds read,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/dictBuilder/divsufsort.c,ss_isqrt,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,217
27648,Out-of-bounds read,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/zstd_opt.c,ZSTD_getMatchPrice,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,345
27653,Out-of-bounds access,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/zstd_compress.c,ZSTD_loadDictionaryContent,Third Party/Open Source,Not Exploitable,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,Various
27660,Out-of-bounds read,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/huf_compress.c,HUF_writeCTable_wksp,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,125,Absent,Various,ATVI-CoD-trunk,271
27662,Out-of-bounds write,High,11/05/24,Critical,Other,/code/external/zstd-1.5.6/lib/compress/huf_compress.c,HUF_buildCTableFromTree,Third Party/Open Source,Unclassified,tp_ext,2025-04-07,false,OVERRUN,119,Absent,Various,ATVI-CoD-trunk,750
